Data_Point,Test_Time,DateTime,Step_Time,Step_Index,Cycle_Index,Current,Voltage,Charge_Capacity,Discharge_Capacity,Charge_Energy,Discharge_Energy,dV/dt,Internal_Resistance,Temperature,Aux_Voltage
10251,170542.9233,1548031514.3799,683.004,3,3,0.10865784,3.3624177,0.020601105,0.0,22.23185,21.918301,-2.0980835e-05,,29.681976,
10252,170552.9278,1548031524.3844,693.0085,3,3,0.10905457,3.3625569,0.020903204,0.0,22.232866,21.918301,1.9073486e-05,,29.705483765028085,
10253,170562.9329,1548031534.3895,703.0136,3,3,0.10865784,3.3625598,0.021204596,0.0,22.233879,21.918301,9.5367432e-06,,29.676043,
10254,170572.9371,1548031544.3937,713.0178,3,3,0.10879135,3.3626113,0.021506308,0.0,22.234894,21.918301,6.9618225e-05,,29.643559,
10255,170582.9409,1548031554.3975,723.0216,3,3,0.10850143,3.3627086,0.021808011,0.0,22.235909,21.918301,-9.5367432e-07,,29.722691,
10256,170592.9456,1548031564.4022,733.0263,3,3,0.10853195,3.3626838,0.022109652,0.0,22.236923,21.918301,-2.9563904e-05,,29.687338,
10257,170602.9505,1548031574.4071,743.0312,3,3,0.10852432,3.3627591,0.022411367,0.0,22.237936,21.918301,-1.335144e-05,,29.702396,
10258,170612.9565,1548031584.4131,753.0372,3,3,0.1089859,3.3628087,0.02271327,0.0,22.238953,21.918301,-1.1444092e-05,,29.706251,
10259,170622.9623,1548031594.4189,763.043,3,3,0.10841751,3.3628697,0.02301525,0.0,22.239967,21.918301,-4.4822693e-05,,29.699368068789415,
10260,170632.9672,1548031604.4238,773.0479,3,3,0.10827255,3.3629489,0.023316698,0.0,22.240982,21.918301,3.7193298e-05,,29.705271,
10261,170642.9678,1548031614.4244,783.0485,3,3,0.10901642,3.3629479,0.023618568,0.0,22.241997,21.918301,-3.8146973e-06,,29.691345,
10262,170652.9689,1548031624.4255,793.0496,3,3,0.10873032,3.3630376,0.02392016,0.0,22.243011,21.918301,9.5367432e-07,,29.714273,
10263,170662.9723,1548031634.4289,803.053,3,3,0.10879135,3.3631053,0.024221964,0.0,22.244026,21.918301,3.4332275e-05,,29.721522927525367,
10264,170672.9735,1548031644.4301,813.0542,3,3,0.10823059,3.3631034,0.024523845,0.0,22.245041,21.918301,-3.6239624e-05,,29.677786437317522,
10265,170682.9745,1548031654.4311,823.0552,3,3,0.10835266,3.363173,0.024825525,0.0,22.246056,21.918301,-6.1988831e-05,,29.684060937256273,
10266,170692.9746,1548031664.4312,833.0553,3,3,0.10752869,3.3632169,0.02512705,0.0,22.24707,21.918301,-7.4386597e-05,,29.71044473616264,
10267,170702.9758,1548031674.4324,843.0565,3,3,0.10839844,3.3632894,0.025429135,0.0,22.248085,21.918301,3.6239624e-05,,29.66765,
10268,170712.9809,1548031684.4375,853.0616,3,3,0.10856628,3.3633657,0.025730956,0.0,22.249102,21.918301,2.0980835e-05,,29.681026,
10269,170722.9813,1548031694.4379,863.062,3,3,0.1084404,3.3633771,0.026032604,0.0,22.250116,21.918301,-2.1934509e-05,,29.66688514140293,
10270,170732.9837,1548031704.4403,873.0644,3,3,0.10855103,3.3634391,0.026334496,0.0,22.251131,21.918301,2.8610229e-06,,29.688098787910903,
10271,170742.9887,1548031714.4453,883.0694,3,3,0.10861588,3.363482,0.026636317,0.0,22.252146,21.918301,2.0027161e-05,,29.670895,
10272,170752.9916,1548031724.4482,893.0723,3,3,0.10832214,3.363503,0.026938125,0.0,22.25316,21.918301,4.3869019e-05,,29.675673,
10273,170762.9967,1548031734.4533,903.0774,3,3,0.10848236,3.3635831,0.02724015,0.0,22.254177,21.918301,2.0980835e-05,,29.681976,
10274,170773.0008,1548031744.4574,913.0815,3,3,0.10868835,3.3636193,0.02754195,0.0,22.255192,21.918301,-4.4822693e-05,,29.654461275034485,
10275,170783.0043,1548031754.4609,923.085,3,3,0.10881424,3.3636241,0.027844001,0.0,22.256208,21.918301,4.7683716e-06,,29.756874,
10276,170793.0051,1548031764.4617,933.0858,3,3,0.10877228,3.3636813,0.028145751,0.0,22.257223,21.918301,9.5367432e-07,,29.688099,
10277,170803.0071,1548031774.4637,943.0878,3,3,0.10842514,3.3637633,0.028447805,0.0,22.25824,21.918301,-2.0980835e-05,,29.710264,
10278,170813.0093,1548031784.4659,953.09,3,3,0.10882568,3.3637605,0.028749481,0.0,22.259254,21.918301,3.9100647e-05,,29.765108,
10279,170823.0141,1548031794.4707,963.0948,3,3,0.10840988,3.3637795,0.029051306,0.0,22.260269,21.918301,-2.5749207e-05,,29.712343527391578,
10280,170833.0175,1548031804.4741,973.0982,3,3,0.10795593,3.3638587,0.029352743,0.0,22.261284,21.918301,-9.5367432e-06,,29.739859,
10281,170843.0187,1548031814.4753,983.0994,3,3,0.10890961,3.3638949,0.029654579,0.0,22.262299,21.918301,-2.1934509e-05,,29.709314,
10282,170853.0207,1548031824.4773,993.1014,3,3,0.10852432,3.363915,0.029956404,0.0,22.263313,21.918301,5.7220459e-06,,29.730339,
10283,170863.0234,1548031834.48,1003.1041,3,3,0.1089325,3.3639884,0.030258205,0.0,22.26433,21.918301,4.4822693e-05,,29.734716,
10284,170873.029,1548031844.4856,1013.1097,3,3,0.10861969,3.3640418,0.030559981,0.0,22.265345,21.918301,-7.6293945e-06,,29.719629150784055,
10285,170883.0348,1548031854.4914,1023.1155,3,3,0.10877228,3.3640809,0.030861922,0.0,22.266359,21.918301,5.531311e-05,,29.725536,
10286,170893.0384,1548031864.495,1033.1191,3,3,0.108284,3.3641658,0.03116367,0.0,22.267376,21.918301,3.8146973e-06,,29.736036,
10287,170903.0436,1548031874.5002,1043.1243,3,3,0.10834122,3.3641582,0.031465672,0.0,22.268391,21.918301,-1.4305115e-05,,29.696121398938566,
10288,170913.0494,1548031884.506,1053.1301,3,3,0.10858536,3.3641782,0.031767271,0.0,22.269405,21.918301,1.7166138e-05,,29.698203979182075,
10289,170923.0551,1548031894.5117,1063.1358,3,3,0.1084938,3.3642011,0.032069109,0.0,22.270422,21.918301,-3.6239624e-05,,29.736644615808988,
10290,170933.0602,1548031904.5168,1073.1409,3,3,0.10887527,3.3642955,0.032371014,0.0,22.271437,21.918301,3.8146973e-05,,29.69498641637765,
10291,170943.0662,1548031914.5228,1083.1469,3,3,0.10883713,3.3643155,0.032673087,0.0,22.272453,21.918301,-6.0081482e-05,,29.76701,
10292,170953.0715,1548031924.5281,1093.1522,3,3,0.10839462,3.3643155,0.032974962,0.0,22.273468,21.918301,-3.3378601e-05,,29.69306,
10293,170963.077,1548031934.5336,1103.1577,3,3,0.10865784,3.3644013,0.033276975,0.0,22.274485,21.918301,-9.5367432e-07,,29.738911,
10294,170973.083,1548031944.5396,1113.1637,3,3,0.10798645,3.3644404,0.033578612,0.0,22.275499,21.918301,3.6239624e-05,,29.732609,
10295,170983.088,1548031954.5446,1123.1687,3,3,0.10913086,3.3644834,0.033880312,0.0,22.276514,21.918301,-9.2506409e-05,,29.72896603641143,
10296,170993.0908,1548031964.5474,1133.1715,3,3,0.10795975,3.3645682,0.034181919,0.0,22.277529,21.918301,-8.5830688e-06,,29.72688102084416,
10297,171003.0931,1548031974.5497,1143.1738,3,3,0.10857773,3.3645511,0.03448382,0.0,22.278545,21.918301,-1.0490417e-05,,29.711763,
10298,171013.0936,1548031984.5502,1153.1743,3,3,0.10856247,3.3646274,0.034785431,0.0,22.27956,21.918301,2.1934509e-05,,29.714826969361837,
10299,171023.0946,1548031994.5512,1163.1753,3,3,0.1085434,3.3646235,0.035086896,0.0,22.280575,21.918301,-1.8119812e-05,,29.756268,
10300,171033.1028,1548032004.5594,1173.1835,3,3,0.1085434,3.3647094,0.035388697,0.0,22.28159,21.918301,-9.2506409e-05,,29.702579,
10301,171043.1055,1548032014.5621,1183.1862,3,3,0.10895157,3.3647313,0.035690207,0.0,22.282604,21.918301,-3.4332275e-05,,29.729914,
10302,171053.1074,1548032024.564,1193.1881,3,3,0.10887527,3.3648124,0.035991885,0.0,22.283619,21.918301,6.6757202e-06,,29.754371755468906,
10303,171063.111,1548032034.5676,1203.1917,3,3,0.10913849,3.3648219,0.036293726,0.0,22.284636,21.918301,3.8146973e-05,,29.718838355212124,
10304,171073.1123,1548032044.5689,1213.193,3,3,0.10832214,3.3648648,0.036595393,0.0,22.28565,21.918301,2.0027161e-05,,29.742128,
10305,171083.1155,1548032054.5721,1223.1962,3,3,0.10866547,3.3648801,0.036897134,0.0,22.286665,21.918301,1.5258789e-05,,29.719021230993775,
10306,171093.1171,1548032064.5737,1233.1978,3,3,0.10901642,3.3649259,0.037198927,0.0,22.287682,21.918301,3.8146973e-05,,29.725905931161012,
10307,171103.1209,1548032074.5775,1243.2016,3,3,0.10865021,3.3649793,0.037500642,0.0,22.288696,21.918301,2.5749207e-05,,29.713846,
10308,171113.1253,1548032084.5819,1253.206,3,3,0.1084404,3.3649898,0.037802458,0.0,22.289711,21.918301,2.2888184e-05,,29.706619072237494,
10309,171123.1253,1548032094.5819,1263.206,3,3,0.10834503,3.3650527,0.038104005,0.0,22.290726,21.918301,-1.335144e-05,,29.6995490707,
10310,171133.1304,1548032104.587,1273.2111,3,3,0.10907745,3.3650651,0.038405921,0.0,22.291742,21.918301,4.196167e-05,,29.697439021089245,
10311,171143.1339,1548032114.5905,1283.2146,3,3,0.10853577,3.3650966,0.038707677,0.0,22.292757,21.918301,5.4359436e-05,,29.664009,
10312,171153.136,1548032124.5926,1293.2167,3,3,0.10825729,3.3650765,0.03900959,0.0,22.293774,21.918301,-7.724762e-05,,29.694561,
10313,171163.1375,1548032134.5941,1303.2182,3,3,0.10822678,3.3651576,0.039311185,0.0,22.294788,21.918301,6.1035156e-05,,29.68617108388658,
10314,171173.1435,1548032144.6001,1313.2242,3,3,0.10813522,3.3651633,0.039612867,0.0,22.295803,21.918301,-2.7656555e-05,,29.6792830688387,
10315,171183.149,1548032154.6056,1323.2297,3,3,0.10878372,3.3651748,0.039914709,0.0,22.29682,21.918301,3.8146973e-05,,29.68733791949428,
10316,171193.1561,1548032164.6127,1333.2368,3,3,0.10783005,3.3652787,0.040216312,0.0,22.297834,21.918301,4.1007996e-05,,29.685225021115006,
10317,171203.1612,1548032174.6178,1343.2419,3,3,0.10847855,3.3652844,0.040518194,0.0,22.298851,21.918301,-4.7683716e-06,,29.666885,
10318,171213.1621,1548032184.6187,1353.2428,3,3,0.10836411,3.3653378,0.040819976,0.0,22.299866,21.918301,6.2942505e-05,,29.684274826117388,
10319,171223.1666,1548032194.6232,1363.2473,3,3,0.10886765,3.3653779,0.041121617,0.0,22.30088,21.918301,6.4849854e-05,,29.687338,
10320,171233.1683,1548032204.6249,1373.249,3,3,0.10808563,3.3653693,0.041423213,0.0,22.301897,21.918301,-4.2915344e-05,,29.615089,
10321,171243.1741,1548032214.6307,1383.2548,3,3,0.1083107,3.3654342,0.041725047,0.0,22.302912,21.918301,8.5830688e-06,,29.644724,
10322,171253.1761,1548032224.6327,1393.2568,3,3,0.10771561,3.3654208,0.042026542,0.0,22.303926,21.918301,2.3841858e-05,,29.618919257995824,
10323,171263.1812,1548032234.6378,1403.2619,3,3,0.10871124,3.3654933,0.04232832,0.0,22.304943,21.918301,2.4795532e-05,,29.643559,
10324,171273.1814,1548032244.638,1413.2621,3,3,0.10811234,3.3654675,0.042629641,0.0,22.305956,21.918301,2.7656555e-05,,29.656755,
10325,171283.1825,1548032254.6391,1423.2632,3,3,0.10839462,3.3655324,0.042931311,0.0,22.306973,21.918301,3.8146973e-06,,29.57746379282486,
10326,171293.1876,1548032264.6442,1433.2683,3,3,0.10860443,3.3655496,0.043233074,0.0,22.307987,21.918301,4.4822693e-05,,29.584721,
10327,171303.1878,1548032274.6444,1443.2685,3,3,0.10836792,3.3655705,0.043534454,0.0,22.309002,21.918301,-1.1444092e-05,,29.63535849363519,
10328,171313.1889,1548032284.6455,1453.2696,3,3,0.10821915,3.3655868,0.043835621,0.0,22.310015,21.918301,-4.5776367e-05,,29.67396,
10329,171323.1907,1548032294.6473,1463.2714,3,3,0.10807419,3.365603,0.044137482,0.0,22.311031,21.918301,-7.3432922e-05,,29.630184437676842,
10330,171333.1935,1548032304.6501,1473.2742,3,3,0.10879517,3.3656535,0.044438947,0.0,22.312046,21.918301,-5.531311e-05,,29.672793574019273,
10331,171343.1935,1548032314.6501,1483.2742,3,3,0.10896301,3.3656907,0.04474026,0.0,22.313061,21.918301,3.8146973e-06,,29.644724,
10332,171353.194,1548032324.6506,1493.2747,3,3,0.10873032,3.3657289,0.045041978,0.0,22.314075,21.918301,4.0054321e-05,,29.624273,
10333,171363.1982,1548032334.6548,1503.2789,3,3,0.10865021,3.3657517,0.045343641,0.0,22.31509,21.918301,7.3432922e-05,,29.648370759123576,
10334,171373.2007,1548032344.6573,1513.2814,3,3,0.1082077,3.3657765,0.045645051,0.0,22.316105,21.918301,4.3869019e-05,,29.651583,
10335,171383.206,1548032354.6626,1523.2867,3,3,0.10906982,3.3657765,0.04594684,0.0,22.317122,21.918301,-1.9073486e-05,,29.687153,
10336,171393.2079,1548032364.6645,1533.2886,3,3,0.10866928,3.365788,0.046248406,0.0,22.318136,21.918301,-5.2452087e-05,,29.655592,
10337,171403.2134,1548032374.67,1543.2941,3,3,0.10795593,3.3657966,0.046550155,0.0,22.319151,21.918301,5.3405762e-05,,29.688257,
10338,171413.2171,1548032384.6737,1553.2978,3,3,0.10889053,3.3658671,0.046851683,0.0,22.320166,21.918301,3.4332275e-05,,29.64567,
10339,171423.2216,1548032394.6782,1563.3023,3,3,0.10877228,3.3659196,0.047153406,0.0,22.321182,21.918301,2.2888184e-05,,29.666884787947545,
10340,171433.2273,1548032404.6839,1573.308,3,3,0.10957718,3.3658929,0.047455192,0.0,22.322197,21.918301,-5.531311e-05,,29.653509,
10341,171443.2326,1548032414.6892,1583.3133,3,3,0.10845947,3.3659463,0.047756929,0.0,22.323214,21.918301,6.2942505e-05,,29.693241,
10342,171453.2374,1548032424.694,1593.3181,3,3,0.10874939,3.3659005,0.048058853,0.0,22.32423,21.918301,7.3432922e-05,,29.699548936950894,
10343,171463.2417,1548032434.6983,1603.3224,3,3,0.10855103,3.3659482,0.048360474,0.0,22.325245,21.918301,1.335144e-05,,29.666885326499607,
10344,171473.2477,1548032444.7043,1613.3284,3,3,0.10890961,3.3660293,0.04866216,0.0,22.32626,21.918301,-1.1444092e-05,,29.63630730559664,
10345,171483.2518,1548032454.7084,1623.3325,3,3,0.10839462,3.3660331,0.04896374,0.0,22.327276,21.918301,6.6757202e-06,,29.68923347094691,
10346,171493.255,1548032464.7116,1633.3357,3,3,0.10842896,3.3660321,0.049265455,0.0,22.328291,21.918301,3.3378601e-05,,29.663826,
10347,171503.2619,1548032474.7185,1643.3426,3,3,0.10871124,3.3660951,0.049566992,0.0,22.329306,21.918301,-5.2452087e-05,,29.681976,
10348,171513.2663,1548032484.7229,1653.347,3,3,0.10856247,3.3661113,0.049868848,0.0,22.330322,21.918301,4.7683716e-06,,29.674908,
10349,171523.2713,1548032494.7279,1663.352,3,3,0.10813522,3.3661075,0.050170489,0.0,22.331337,21.918301,-1.4305115e-05,,29.67454300364814,
10350,171533.2786,1548032504.7352,1673.3593,3,3,0.10826111,3.3661256,0.050471965,0.0,22.332352,21.918301,4.6730042e-05,,29.670532,
10351,171543.2836,1548032514.7402,1683.3643,3,3,0.10840988,3.3662419,0.050773364,0.0,22.333366,21.918301,7.2479248e-05,,29.68598884550879,
10352,171553.288,1548032524.7446,1693.3687,3,3,0.10862732,3.3661656,0.051075269,0.0,22.334383,21.918301,-2.3841858e-05,,29.651583,
10353,171563.2907,1548032534.7473,1703.3714,3,3,0.10867691,3.3662133,0.05137682,0.0,22.335398,21.918301,-1.335144e-05,,29.672794,
10354,171573.2974,1548032544.754,1713.3781,3,3,0.10772705,3.3661933,0.051678315,0.0,22.336412,21.918301,0.0,,29.698204,
10355,171583.3047,1548032554.7613,1723.3854,3,3,0.10811234,3.3662362,0.051980104,0.0,22.337429,21.918301,-5.7220459e-05,,29.67396,
10356,171593.3077,1548032564.7643,1733.3884,3,3,0.10798645,3.3662801,0.052282006,0.0,22.338446,21.918301,-2.8610229e-06,,29.650448235047136,
10357,171603.3112,1548032574.7678,1743.3919,3,3,0.10871887,3.3662925,0.05258349,0.0,22.33946,21.918301,-2.9563904e-05,,29.690027,
10358,171613.3112,1548032584.7678,1753.3919,3,3,0.10878372,3.3663411,0.05288497,0.0,22.340475,21.918301,3.7193298e-05,,29.657520325066752,
10359,171623.3146,1548032594.7712,1763.3953,3,3,0.10835648,3.366365,0.053186845,0.0,22.341492,21.918301,1.9073486e-06,,29.636154,
10360,171633.3182,1548032604.7748,1773.3989,3,3,0.10917282,3.3663659,0.053488646,0.0,22.342506,21.918301,5.2452087e-05,,29.624092120575387,
10361,171643.3219,1548032614.7785,1783.4026,3,3,0.10872269,3.3663783,0.053790249,0.0,22.343523,21.918301,-1.1444092e-05,,29.61702,
10362,171653.3252,1548032624.7818,1793.4059,3,3,0.10868835,3.3663955,0.054092165,0.0,22.34454,21.918301,2.8610229e-05,,29.658651,
10363,171663.3303,1548032634.7869,1803.411,3,3,0.10881805,3.3664279,0.054393873,0.0,22.345554,21.918301,2.6702881e-05,,29.632294,
10364,171673.3322,1548032644.7888,1813.4129,3,3,0.10845184,3.3664098,0.054695588,0.0,22.346571,21.918301,1.9073486e-05,,29.688098442061587,
10365,171683.3349,1548032654.7915,1823.4156,3,3,0.10834122,3.3664899,0.054997198,0.0,22.347586,21.918301,9.5367432e-07,,29.639366487198455,
10366,171693.3399,1548032664.7965,1833.4206,3,3,0.10882568,3.3664889,0.055298883,0.0,22.3486,21.918301,6.0081482e-05,,29.648519908505747,
10367,171703.3442,1548032674.8008,1843.4249,3,3,0.10874939,3.366509,0.055600595,0.0,22.349617,21.918301,-8.5830688e-06,,29.666885,
10368,171713.3454,1548032684.802,1853.4261,3,3,0.10904694,3.3665557,0.055902064,0.0,22.350632,21.918301,-8.9645386e-05,,29.6218014507814,
10369,171723.3511,1548032694.8077,1863.4318,3,3,0.10860443,3.3665128,0.056203883,0.0,22.351648,21.918301,-3.8146973e-05,,29.633062,
10370,171733.3536,1548032704.8102,1873.4343,3,3,0.10818863,3.3665385,0.056505583,0.0,22.352663,21.918301,1.5258789e-05,,29.60787,
10371,171743.3541,1548032714.8107,1883.4348,3,3,0.10916138,3.3666177,0.056806952,0.0,22.353678,21.918301,-3.528595e-05,,29.67377434098954,
10372,171753.3549,1548032724.8115,1893.4356,3,3,0.10902786,3.3666196,0.057108551,0.0,22.354694,21.918301,-9.5367432e-07,,29.693059807165426,
10373,171763.3616,1548032734.8182,1903.4423,3,3,0.10908508,3.3666215,0.057410225,0.0,22.355709,21.918301,9.5367432e-06,,29.664959,
10374,171773.3642,1548032744.8208,1913.4449,3,3,0.10814285,3.3665986,0.057711549,0.0,22.356724,21.918301,-4.7683716e-05,,29.669916,
10375,171783.3671,1548032754.8237,1923.4478,3,3,0.10866547,3.3666434,0.058013223,0.0,22.357738,21.918301,2.7656555e-05,,29.697256,
10376,171793.369,1548032764.8256,1933.4497,3,3,0.1084938,3.3666654,0.058314893,0.0,22.358755,21.918301,6.0081482e-05,,29.691925053299343,
10377,171803.3716,1548032774.8282,1943.4523,3,3,0.10817719,3.3666606,0.058616541,0.0,22.35977,21.918301,7.724762e-05,,29.647600443134785,
10378,171813.3766,1548032784.8332,1953.4573,3,3,0.10823822,3.3667188,0.058918294,0.0,22.360786,21.918301,3.6239624e-05,,29.689048585717142,
10379,171823.3826,1548032794.8392,1963.4633,3,3,0.10852432,3.3667731,0.059219904,0.0,22.361801,21.918301,-5.7220459e-06,,29.624092649180493,
10380,171833.3877,1548032804.8443,1973.4684,3,3,0.10853577,3.3666797,0.059521727,0.0,22.362818,21.918301,-0.00012493134,,29.660398,
10381,171843.3927,1548032814.8493,1983.4734,3,3,0.10818863,3.3667369,0.05982374,0.0,22.363834,21.918301,-2.5749207e-05,,29.736249241866645,
10382,171853.3969,1548032824.8535,1993.4776,3,3,0.108284,3.3668017,0.060125433,0.0,22.364851,21.918301,3.4332275e-05,,29.651217849973012,
10383,171863.4014,1548032834.858,2003.4821,3,3,0.10866547,3.3668294,0.060427167,0.0,22.365866,21.918301,-2.1934509e-05,,29.671844,
10384,171873.4023,1548032844.8589,2013.483,3,3,0.1084404,3.3668046,0.060729023,0.0,22.366882,21.918301,3.528595e-05,,29.713321585261475,
10385,171883.408,1548032854.8646,2023.4887,3,3,0.10856628,3.3668742,0.061030649,0.0,22.367899,21.918301,6.0081482e-05,,29.72553587792958,
10386,171893.4111,1548032864.8677,2033.4918,3,3,0.10842514,3.3668952,0.061332468,0.0,22.368914,21.918301,-2.6702881e-05,,29.705090204396637,
10387,171903.4135,1548032874.8701,2043.4942,3,3,0.10836411,3.3668752,0.06163425,0.0,22.36993,21.918301,3.1471252e-05,,29.64931955757618,
10388,171913.417,1548032884.8736,2053.4977,3,3,0.10811234,3.3669333,0.061936047,0.0,22.370947,21.918301,-1.8119812e-05,,29.67472474602889,
10389,171923.4229,1548032894.8795,2063.5036,3,3,0.1084938,3.3668714,0.062237523,0.0,22.371962,21.918301,-9.5367432e-07,,29.642246,
10390,171933.4273,1548032904.8839,2073.508,3,3,0.10845947,3.3669333,0.062539287,0.0,22.372978,21.918301,-5.0544739e-05,,29.705889,
10391,171943.4275,1548032914.8841,2083.5082,3,3,0.10904694,3.3669734,0.062841065,0.0,22.373993,21.918301,-8.5830688e-06,,29.712011,
10392,171953.4301,1548032924.8867,2093.5108,3,3,0.10803986,3.366962,0.063142635,0.0,22.37501,21.918301,-1.1444092e-05,,29.68467527328621,
10393,171963.4358,1548032934.8924,2103.5165,3,3,0.10911179,3.3669887,0.063444242,0.0,22.376024,21.918301,-3.4332275e-05,,29.680483041896117,
10394,171973.441,1548032944.8976,2113.5217,3,3,0.10804367,3.3669925,0.063746087,0.0,22.377041,21.918301,-7.6293945e-06,,29.65716,
10395,171983.4426,1548032954.8992,2123.5233,3,3,0.10879517,3.3670278,0.064047627,0.0,22.378056,21.918301,1.9073486e-06,,29.703007,
10396,171993.4487,1548032964.9053,2133.5294,3,3,0.10842514,3.3670554,0.064349711,0.0,22.379074,21.918301,-6.0081482e-05,,29.705705973026724,
10397,172003.4498,1548032974.9064,2143.5305,3,3,0.10822678,3.3670726,0.064651273,0.0,22.380089,21.918301,-1.335144e-05,,29.690798,
10398,172013.451,1548032984.9076,2153.5317,3,3,0.10856628,3.3671107,0.064952806,0.0,22.381104,21.918301,3.528595e-05,,29.726150646515954,
10399,172023.4524,1548032994.909,2163.5331,3,3,0.10815811,3.3671041,0.065254413,0.0,22.38212,21.918301,-6.6757202e-06,,29.705889202591635,
10400,172033.4578,1548033004.9144,2173.5385,3,3,0.10763168,3.3671231,0.065556131,0.0,22.383135,21.918301,-3.4332275e-05,,29.695755101285304,
10401,172043.4629,1548033014.9195,2183.5436,3,3,0.10902405,3.3671641,0.065857947,0.0,22.384151,21.918301,-8.5830688e-06,,29.709717,
10402,172053.4655,1548033024.9221,2193.5462,3,3,0.10827255,3.3672109,0.066159837,0.0,22.385168,21.918301,3.7193298e-05,,29.739128,
10403,172063.4698,1548033034.9264,2203.5505,3,3,0.1089592,3.3671765,0.066461541,0.0,22.386185,21.918301,8.5830688e-06,,29.698637,
10404,172073.4708,1548033044.9274,2213.5515,3,3,0.10860825,3.3672719,0.06676314,0.0,22.387199,21.918301,5.1498413e-05,,29.682203,
10405,172083.4748,1548033054.9314,2223.5555,3,3,0.10910034,3.3672805,0.067064874,0.0,22.388216,21.918301,-2.5749207e-05,,29.712779694355312,
10406,172093.48,1548033064.9366,2233.5607,3,3,0.10867691,3.3672357,0.067366481,0.0,22.389231,21.918301,-3.9100647e-05,,29.696526,
10407,172103.4812,1548033074.9378,2243.5619,3,3,0.10877228,3.3672776,0.06766811,0.0,22.390247,21.918301,-4.7683716e-06,,29.726919,
10408,172113.4823,1548033084.9389,2253.563,3,3,0.10853195,3.3673043,0.067969777,0.0,22.391262,21.918301,2.1934509e-05,,29.656981,
10409,172123.4833,1548033094.9399,2263.564,3,3,0.10883713,3.3673434,0.068271451,0.0,22.392279,21.918301,-5.7220459e-06,,29.677064799182087,
10410,172133.4868,1548033104.9434,2273.5675,3,3,0.10845184,3.3673959,0.068572953,0.0,22.393293,21.918301,5.531311e-05,,29.690079,
10411,172143.4927,1548033114.9493,2283.5734,3,3,0.10889816,3.3673892,0.068874851,0.0,22.39431,21.918301,-1.2397766e-05,,29.686247038297022,
10412,172153.5007,1548033124.9573,2293.5814,3,3,0.1081543,3.3673444,0.06917657,0.0,22.395327,21.918301,-2.8610229e-05,,29.683962,
10413,172163.5081,1548033134.9647,2303.5888,3,3,0.10777664,3.367413,0.069478408,0.0,22.396343,21.918301,-9.5367432e-06,,29.64265841273045,
10414,172173.5095,1548033144.9661,2313.5902,3,3,0.10926819,3.3674111,0.069780119,0.0,22.397358,21.918301,-8.5830688e-05,,29.70859,
10415,172183.5154,1548033154.972,2323.5961,3,3,0.1089592,3.3674474,0.070082009,0.0,22.398375,21.918301,-5.1498413e-05,,29.649729,
10416,172193.5213,1548033164.9779,2333.602,3,3,0.10876465,3.3675027,0.07038378,0.0,22.399391,21.918301,-3.8146973e-06,,29.74010609676194,
10417,172203.5224,1548033174.979,2343.6031,3,3,0.10878372,3.3674893,0.070685409,0.0,22.400408,21.918301,2.2888184e-05,,29.648605914919358,
10418,172213.5256,1548033184.9822,2353.6063,3,3,0.10969543,3.3675437,0.070987038,0.0,22.401423,21.918301,3.528595e-05,,29.674005746071256,
10419,172223.5316,1548033194.9882,2363.6123,3,3,0.10799026,3.3674922,0.071288876,0.0,22.402439,21.918301,-1.9073486e-05,,29.69539578622826,
10420,172233.5348,1548033204.9914,2373.6155,3,3,0.10853195,3.3675675,0.07159055,0.0,22.403456,21.918301,1.5258789e-05,,29.664856,
10421,172243.5369,1548033214.9935,2383.6176,3,3,0.10866547,3.3675675,0.071892172,0.0,22.40447,21.918301,1.4305115e-05,,29.678014868438943,
10422,172253.5372,1548033224.9938,2393.6179,3,3,0.10871124,3.3676257,0.072193757,0.0,22.405487,21.918301,8.0108643e-05,,29.692336856784294,
10423,172263.5408,1548033234.9974,2403.6215,3,3,0.10827255,3.3676047,0.072495639,0.0,22.406504,21.918301,-1.9073486e-06,,29.710486818565318,
10424,172273.5418,1548033244.9984,2413.6225,3,3,0.10855103,3.3676162,0.072797403,0.0,22.40752,21.918301,1.2397766e-05,,29.700035,
10425,172283.5444,1548033255.001,2423.6251,3,3,0.10855103,3.3676629,0.073099107,0.0,22.408535,21.918301,-6.6757202e-06,,29.7175578248173,
10426,172293.5444,1548033265.001,2433.6251,3,3,0.1080513,3.3676944,0.073400781,0.0,22.409552,21.918301,0.0,,29.68624731311,
10427,172303.549,1548033275.0056,2443.6297,3,3,0.10894394,3.3676848,0.073702477,0.0,22.410568,21.918301,-3.7193298e-05,,29.679945,
10428,172313.5535,1548033285.0101,2453.6342,3,3,0.10916901,3.3677211,0.074004211,0.0,22.411583,21.918301,1.7166138e-05,,29.703419,
10429,172323.5582,1548033295.0148,2463.6389,3,3,0.10871124,3.367743,0.074305847,0.0,22.4126,21.918301,-4.1007996e-05,,29.692160112535984,
10430,172333.5642,1548033305.0208,2473.6449,3,3,0.10911942,3.3677669,0.074607767,0.0,22.413616,21.918301,-4.863739e-05,,29.779291,
10431,172343.5693,1548033315.0259,2483.65,3,3,0.10892868,3.3677831,0.074909315,0.0,22.414633,21.918301,-1.7166138e-05,,29.73170347563267,
10432,172353.5728,1548033325.0294,2493.6535,3,3,0.10879517,3.3678174,0.075210966,0.0,22.415648,21.918301,8.5830688e-06,,29.683962477242964,
