3.100,5.375,843.000
8.000,4.225,983.000
3.850,5.000,1145.000
4.225,7.625,1535.000
4.225,6.500,1539.000
5.750,4.600,1117.000
4.600,5.000,1009.000
5.375,4.600,1343.000
3.850,8.000,1120.000
4.800,4.800,1136.000
4.225,6.125,1415.000
6.875,4.600,1282.000
4.225,7.250,920.000
4.225,6.875,1655.000
6.125,4.600,896.000
2.350,5.750,857.000
3.850,6.125,856.000
3.850,5.750,1245.000
5.000,4.600,1309.000
4.225,5.000,1076.000
3.850,6.500,1351.000
5.000,3.850,1039.000
3.850,6.875,1209.000
6.500,4.600,899.000
3.850,7.250,1114.000
3.850,5.375,793.000
3.475,8.000,861.000
3.475,5.375,1014.000
3.850,7.625,1071.000
5.000,4.225,1331.000
3.475,5.750,1352.000
3.475,6.125,1011.000
5.750,4.225,696.000
5.375,4.225,876.000
3.100,5.750,1145.000
2.725,5.750,773.000
3.475,7.250,494.000
3.100,6.125,1301.000
3.475,6.500,997.000
3.475,7.625,1096.000
6.125,4.225,1054.000
0,0,0
4.225,8.000,1555.000
4.600,6.875,1297.000
4.600,6.500,1391.000
4.600,6.125,1285.000
4.600,5.750,1204.000
4.600,5.375,1308.000
4.225,6.500,1277.000
4.225,5.750,877.000
4.225,7.625,1203.000
4.225,6.875,1443.000
4.225,7.250,1258.000
4.600,5.000,1245.000
4.800,4.800,1069.000
4.225,5.375,1647.000
5.375,4.600,1175.000
5.750,4.600,925.000
3.850,8.000,1155.000
3.850,5.000,1011.000
3.100,5.375,869.000
3.850,6.125,884.000
8.000,4.225,890.000
5.000,4.600,1301.000
3.850,5.750,1629.000
6.875,4.600,795.000
3.850,6.500,1239.000
6.125,4.600,1016.000
4.225,5.000,1048.000
5.000,3.850,1227.000
3.850,6.875,727.000
3.850,5.375,1257.000
6.500,4.600,982.000
2.350,5.750,881.000
3.850,7.250,963.000
5.000,4.225,1622.000
3.850,7.625,1351.000
3.475,5.375,922.000
3.475,5.750,868.000
3.475,6.125,1521.000
5.375,4.225,1294.000
3.475,8.000,1019.000
5.750,4.225,1239.000
3.100,5.750,975.000
3.475,6.500,823.000
3.100,6.125,707.000
2.725,5.750,1081.000
6.125,4.225,958.000
3.475,6.875,1286.000
7.625,4.225,286.000
0,0,0
