0.589253684,-0.455104952,0.576969712,0.271917387,0.499347175,0.563726322,0.091644295,-0.928157817,-0.820894518,-0.977540537,0.025648937,0.7466455,-0.821972734,-0.877290554,-0.700748514
0.101079782,-0.432672107,0.260133195,0.391828619,-0.027558833,0.097898728,0.167412858,-0.783051764,-0.741902757,-0.705789118,0.882369404,0.959953368,-0.742933882,-0.735244234,-0.782197307
0.172799145,-0.365566542,0.292320257,0.371636787,0.068618328,0.461351377,-0.145365206,-0.969101705,-0.967347719,-0.943203266,0.936818127,0.722677465,-0.968513242,-0.964655747,-0.97322327
1.446807955,-0.743692653,1.176410823,0.161567047,1.419778275,-0.113360857,1.5308797,-0.341446171,-0.233614132,-0.324115927,-0.174533753,1.022718421,-0.234342245,-0.26690365,-0.222738028
0.563880009,-0.715422444,0.524810125,0.221042732,0.474453988,0.625568416,-0.047871421,-0.502885353,-0.516480805,-0.47972857,0.725871524,0.899483655,-0.515625525,-0.509603664,-0.461333132
0.430640002,-0.766752653,0.421169969,0.261552844,0.313215008,0.438799185,0.037132597,-0.413115804,-0.368164853,-0.455804191,0.021881575,-1.547094087,-0.368973178,-0.401189267,-0.279717485
0.605700914,-0.524477924,0.586319882,0.295140188,0.524488421,0.417432009,0.267580385,-0.435221923,-0.379987303,-0.438694915,-0.013625295,0.71910443,-0.379994732,-0.403996222,-0.299209749
0.647768065,-0.714891774,0.554843058,0.146099022,0.590257399,0.415746652,0.228296008,-0.193860594,-0.24847349,-0.189689775,0.710896978,0.080537692,-0.249210462,-0.234028221,-0.292443681
2.163775858,-0.840467465,1.642990545,0.014728707,2.180611807,0.386695299,1.610270559,-0.272912602,-0.218594658,-0.277585365,-0.229858107,1.132195634,-0.216890988,-0.242076831,-0.097336396
0.439781912,-0.779729934,0.396639432,0.194088622,0.338381433,0.407957139,0.042105827,0.067450003,0.06805975,0.071696731,0.108767208,0.354258271,0.067511478,0.065318771,0.031570186
1.943343985,-0.531135413,1.51938567,0.073366087,1.986420182,0.340311096,1.506717405,0.032586231,0.155754479,0.01689976,-0.762188261,-0.023913671,0.155258485,0.110512639,0.228325988
0.314688569,-0.27564219,0.399628676,0.360602541,0.204962979,0.479769176,-0.033025795,-0.412818552,-0.444192349,-0.46619292,0.077916935,0.675177977,-0.443793845,-0.456637865,-0.422731635
-0.287692519,-0.172306373,-0.023790413,0.407474402,-0.414221968,0.512654718,-0.597201409,-0.292601617,-0.191885242,-0.263943906,-0.387628028,-0.240123893,-0.192588479,-0.219304822,-0.174165814
0.439258638,-0.4383165,0.463815485,0.268816006,0.372877424,0.384778205,0.148072498,0.017721064,0.098194257,0.010397421,-1.745408935,-1.167795275,0.097663949,0.067537673,0.125111235
0.130208719,-0.465042944,0.195751265,0.235443038,0.036484049,0.360740791,-0.156069198,0.013642456,-0.061871936,-0.001410055,0.524628817,1.209871479,-0.062497666,-0.046638595,-0.167886046
-0.061463587,-0.863479223,0.052837274,0.238700744,-0.205201828,0.679036388,-0.689072015,0.574312195,0.583283129,0.639554181,-0.777983965,0.320361289,0.583254915,0.599034434,0.541116994
0.844108799,-0.360356333,0.816733669,0.320768543,0.824129541,0.519148612,0.441629972,0.432534138,0.400075649,0.449344782,0.088412791,0.236881105,0.399725305,0.412917336,0.303177563
1.000639643,-0.450135957,0.892627702,0.255164159,0.988211445,0.375008397,0.692323548,-0.997113607,-0.931479994,-1.015906909,0.573967119,-0.744664938,-0.932624134,-0.965276799,-0.745288223
0.555189551,-0.255139052,0.614253319,0.362932742,0.507791626,0.464158551,0.248516247,-1.04568324,-0.975104521,-1.059281462,0.502863901,-0.789557592,-0.976187358,-1.0089058,-0.847769022
0.64867097,-0.230052859,0.701159949,0.393022225,0.603511356,0.457743658,0.359228326,0.022409482,0.055268603,0.020097553,-0.257529271,1.513671009,0.054712705,0.040363496,-0.012789895
-0.54496906,-0.966911525,-0.426339423,0.043938027,-0.694387199,0.396312371,-0.965656707,0.016895709,-0.090209629,0.014980055,0.527893644,-0.185426852,-0.090852252,-0.060082735,-0.182129509
1.150983538,-0.904051315,0.81262053,-0.084329848,1.11849637,0.294653703,0.682827926,0.672435426,0.767847693,0.672410301,-0.003204262,1.274297541,0.767716593,0.739920514,0.77775454
