8.000,3.600,3.600,4.000,973.000
8.000,3.600,4.200,3.400,952.000
8.000,3.600,4.800,2.800,947.000
8.000,3.600,5.200,2.400,931.000
8.000,3.600,5.600,2.000,933.000
8.000,4.200,3.000,4.000,973.000
8.000,4.200,3.600,3.400,954.000
8.000,4.200,4.200,2.800,941.000
8.000,4.200,4.800,2.200,931.000
8.000,4.200,5.200,1.800,930.000
8.000,4.200,5.600,1.400,920.000
8.000,4.800,3.000,3.400,970.000
8.000,4.800,3.600,2.800,949.000
8.000,4.800,4.200,2.200,931.000
8.000,4.800,4.800,1.600,919.000
8.000,4.800,5.200,1.200,917.000
8.000,4.800,5.600,0.800,910.000
8.000,5.200,3.000,3.000,949.000
8.000,5.200,3.600,2.400,932.000
8.000,5.200,4.200,1.800,925.000
8.000,5.200,4.800,1.200,917.000
8.000,5.200,5.200,0.800,910.000
8.000,5.200,5.600,0.400,910.000
8.000,5.600,3.000,2.600,950.000
8.000,5.600,3.600,2.000,933.000
8.000,5.600,4.200,1.400,920.000
8.000,5.600,4.800,0.800,912.000
8.000,5.600,5.200,0.400,910.000
8.000,6.000,3.000,2.200,931.000
8.000,6.000,3.600,1.600,920.000
8.000,6.000,4.200,1.000,912.000
8.000,6.000,4.800,0.400,909.000
8.000,8.000,3.000,0.200,913.000
